"ID_CARRETA","DESCRICAO_CARRETA","CHASSI_VIN","PLACA","COD_MONTADORA","COD_MODELO","ANO_MODELO","DATA_ENTRADA_SERVICO","EIXOS","COMPRIMENTO","FLAG_REFRIGERADO","COD_CLASSE","CLASSE","IDADE_CLASSE_DE","IDADE_CLASSE_ATE","COD_GRUPO_MANUTENCAO","GRUPO_MANUTENCAO","STATUS_EQUIPAMENTO"
925,"53' T/A PLATE VAN","2MN01JAH391000095","R9793Y","TMOBILE","",2009,2008-04-18T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Available"
926,"53' T/A PLATE VAN","2MN01JAHX91000093","T4911B","TMOBILE","",2009,2008-04-18T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
927,"53' T/A PLATE VAN","2MN01JAH591000096","S1618K","TMOBILE","",2009,2008-04-18T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
928,"53' T/A PLATE VAN","2MN01JAH191000094","R1466H","TMOBILE","",2009,2008-04-18T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1013,"53' TRIDEM PLATE VAN","1JJV533W17L085102","F1658V","WABASH","",2007,2006-11-09T00:00:00,3,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1019,"53' T/A HEATER VAN","1UYVS25377G275205","L7279J","UTLTY","",2007,2007-03-05T00:00:00,2,"53","Y","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1041,"53' T/A DRY VAN","1UYVS25344P149010","L4513V","UTLTY","",2004,2003-11-20T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1081,"53' T/A DRY VAN","2MN123146X3009708","B9363A","MOND","",1999,2003-10-08T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1086,"53' T/A PLATE VAN","2MN01JAH391001859","R1458H","TMOBILE","",2009,2008-04-18T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1087,"53' T/A PLATE VAN","2MN01JAHX91001860","R1498H","TMOBILE","",2009,2008-04-18T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
1088,"53' T/A PLATE VAN","2MN01JAH991000098","S1046K","TMOBILE","",2009,2008-04-18T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1089,"53' T/A PLATE VAN","2MN01JAH191001858","S4834S","TMOBILE","",2009,2008-04-18T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1090,"53' T/A PLATE VAN","2MN01JAH391000100","S7995D","TMOBILE","",2009,2008-04-18T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1091,"53' T/A PLATE VAN","2MN01JAH691001855","T5012B","TMOBILE","",2009,2008-04-18T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
1092,"53' T/A PLATE VAN","2MN01JAH391001862","T5010B","TMOBILE","",2009,2008-04-18T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
1093,"53' T/A PLATE VAN","2MN01JAH191000077","AD231S","TMOBILE","",2009,2008-04-18T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1096,"53' T/A PLATE VAN","2MN01JAH791000097","S1025H","TMOBILE","",2009,2008-04-18T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1097,"53' T/A PLATE VAN","2MN01JAH191001861","AD243S","TMOBILE","",2009,2008-04-18T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
1098,"53' T/A PLATE VAN","2MN01JAH591000101","AD233S","TMOBILE","",2009,2008-04-18T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1100,"53' T/A PLATE VAN","2MN01JAH091000099","S1617K","TMOBILE","",2009,2008-04-18T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1101,"53' T/A PLATE VAN","2MN01JAH891001856","T4940B","TMOBILE","",2009,2008-04-18T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
1117,"53' T/A DRY VAN","2M592161581117871","S4956C","MANAC","",2008,2007-09-12T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1119,"53' T/A DRY VAN","2M592161981117873","AD238S","MANAC","",2008,2007-09-20T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Available"
1120,"53' T/A DRY VAN","2M592161081117874","S5039C","MANAC","",2008,2007-09-20T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Available"
1121,"31' T/A B-TRAIN LEAD DRY VAN","2M592094281117889","N2523A","MANAC","",2008,2007-08-09T00:00:00,2,"31","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1122,"31' T/A B-TRAIN LEAD","2M592094981117890","M3383X","MANAC","",2008,2007-08-13T00:00:00,2,"31","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1125,"53' T/A DRY VAN","2DM421A428M000361","V9198J","DI-MOND","",2008,2007-06-22T00:00:00,2,"53","N","DEADSTORAGE","Dead Storage (Class 4)",13,999,"","","On Rent"
1126,"53' T/A DRY VAN","2DM421A448M000362","AE691F","DI-MOND","",2008,2007-06-21T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Available"
1127,"53' T/A PLATE VAN","1JJV532W29L255472","AC225K","WABASH","",2009,2008-03-13T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1139,"53' TRIDEM PLATE VAN","1JJV533W4YL632125","W57381","WABASH","",2000,,3,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1143,"53' T/A DRY VAN","2MN01JAHX41005268","B1646F","TMOBILE","",2004,2003-12-19T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1147,"53' T/A HEATER VAN","1UYVS25357G275204","L7280J","UTLTY","",2007,2007-03-02T00:00:00,2,"53","Y","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1148,"53' T/A HEATER VAN","1UYVS25397G275206","F1375Z","UTLTY","",2007,2007-03-01T00:00:00,2,"53","Y","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1149,"53' T/A HEATER VAN","1UYVS25346G966609","V6801A","UTLTY","",2006,2006-02-21T00:00:00,2,"53","Y","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1153,"53' T/A PLATE VAN","2MN01JAH861008401","T6889J","TMOBILE","",2006,2005-12-02T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1160,"53' T/A DRY VAN","2MN01JAH0Y1004233","M10523","TMOBILE","",2000,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1161,"53' T/A DRY VAN","1UYVS25394P204406","E1630D","UTLTY","",2004,2003-10-17T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1176,"53' T/A STORAGE VAN - JB","1UYVS25354P149002","L3360Y","UTLTY","",2004,2003-11-04T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1183,"53' T/A PLATE VAN","2MN01JAH581001540","T7447J","TMOBILE","",2008,2007-04-09T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
1185,"53' T/A INSULATED DRY VAN","1UYVS25346G966710","L5398B","UTLTY","",2006,2006-03-27T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Available"
1191,"53' T/A DRY VAN","2MN122140X0048001","5TR262","MOND","",1999,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
1196,"53' T/A HEATER VAN","1UYVS25376G966801","Y6297S","UTLTY","",2006,2006-03-24T00:00:00,2,"53","Y","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Available"
1197,"53' T/A HEATER VAN","1UYVS25326G966804","H3931L","UTLTY","",2006,2006-03-24T00:00:00,2,"53","Y","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1208,"53' T/A DRY VAN","1UYVS25334P204501","B6050A","UTLTY","",2004,2003-09-18T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Available"
1213,"53' T/A DRY VAN","2MN12114XW2146353","T42550","MOND","MO3F",1998,,2,"53","N","DEADSTORAGE","Dead Storage (Class 4)",13,999,"","","Available"
1236,"53' T/A HEATER VAN","1UYVS25363P057346","N3055F","UTLTY","",2003,2003-05-08T00:00:00,2,"53","Y","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1237,"53' T/A DRY VAN","1GRAA0622WB102364","T61356","GRTDNE","",1998,,2,"53","N","DEADSTORAGE","Dead Storage (Class 4)",13,999,"","","Net Lease"
1248,"53' T/A PLATE VAN","2MN01JAHX81001551","T8207J","TMOBILE","",2008,2007-04-04T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
1252,"53' TRIDEM PLATE VAN","1JJV533W87L085081","T2936M","WABASH","",2007,2006-11-01T00:00:00,3,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1266,"53' T/A PLATE VAN","2MN01JAH981001556","T7419J","TMOBILE","",2008,2007-04-12T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
1267,"53' T/A DRY VAN","2MN121149W2146344","T42541","MOND","MO3F",1998,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1273,"53' T/A HEATER VAN - CUSTOMER OWNED TAILGATE ON UNIT","1UYVS25396G966802","Y2450T","UTLTY","",2006,2006-03-24T00:00:00,2,"53","Y","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"C2","C2 - 185-365","Net Lease"
1279,"53' T/A DRY VAN","2MN01JAHX41005237","B1643F","TMOBILE","",2004,2003-12-16T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1291,"53' T/A PLATE VAN","1JJV532W97L085043","T6481J","WABASH","",2007,2007-01-18T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Available"
1305,"53' T/A DRY VAN","1UYVS25324G243418","Z5465K","UTLTY","",2004,2004-04-23T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Net Lease"
1306,"53' T/A DRY VAN","1GRAA062XWB102452","T61330","GRTDNE","",1998,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
1315,"53' T/A DRY VAN","1UYVS25313P948113","H3190Y","UTLTY","",2003,2002-07-29T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Net Lease"
1323,"53' T/A DRY VAN","1UYVS25384P153450","B4075L","UTLTY","",2004,2004-04-22T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1331,"53' TRIDEM DRY VAN","2MN01JRWX51009664","J6587A","TMOBILE","",2005,2005-01-06T00:00:00,3,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1366,"53' TRIDEM PLATE VAN","1JJV533W3YL632081","W57349","WABASH","",2000,2005-03-19T00:00:00,3,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1387,"53' T/A DRY VAN","2MN01JAH1Y1000627","Z4256E","TMOBILE","",2000,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Net Lease"
1388,"53' T/A DRY VAN","2MN01JAH6Y1000641","V78560","TMOBILE","",2000,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Net Lease"
1393,"48' T/A VAN","2M593146531092054","A6671M","MANAC","",2003,2003-04-25T00:00:00,2,"48","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1394,"53' T/A DRY VAN","2MN123143W2251425","B3039L","MOND","",1998,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1400,"53' T/A PLATE VAN","2MN01JAH881001547","T7448J","TMOBILE","",2008,2007-04-05T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
1406,"53' T/A INS STORAGE VAN","1PTO1ANH729001131","E8228B","TMOBILE","",2002,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Net Lease"
1444,"53' T/A DRY VAN","1UYVS25334P153534","L5457B","UTLTY","",2004,2003-10-31T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1446,"53' T/A DRY VAN","1DW1A53203B641308","X3944T","STGHTN","",2003,2003-01-14T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1454,"53' T/A DRY VAN","2MN123145X0072042","F3582R","MOND","",1999,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1458,"53' T/A PLATE VAN","1JJV532WX4L897026","N7124V","WABASH","",2004,2004-01-29T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1466,"53' T/A DRY VAN","2MN01JAH3Y1000564","V78055","TMOBILE","",2000,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1471,"48' T/A VAN","2M593146231086292","J9819C","MANAC","",2003,2002-10-10T00:00:00,2,"48","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1481,"53' T/A DRY VAN","2MN01JAH3Y1000614","H5088V","TMOBILE","",2000,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1484,"53' T/A DRY VAN","2MN01JAH141005241","S3700V","TMOBILE","",2004,2003-12-17T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1486,"53' T/A PLATE VAN","2MN01JAH081001560","Z5351N","TMOBILE","",2008,2007-04-18T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
1488,"53' T/A DRY VAN","2MN01JAH8Y1000656","V78592","TMOBILE","",2000,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1494,"48' T/A HEATER VAN","1UYVS24873M964637","K9303K","UTLTY","",2003,2002-08-16T00:00:00,2,"48","Y","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1501,"53' TRIDEM PLATE VAN","1JJV533W7YL656089","B1444L","WABASH","",2000,,3,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1503,"53' T/A HEATER VAN","1UYVS25306G966607","K5212C","UTLTY","",2006,2006-03-24T00:00:00,2,"53","Y","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1506,"48' T/A 4000DX VAN","1UYVS24868G431801","Z7815J","UTLTY","",2008,2007-07-27T00:00:00,2,"48","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1508,"53' T/A PLATE VAN","2MN01JAH691001872","T4913B","TMOBILE","",2009,2008-05-02T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
1511,"53' T/A PLATE VAN","2MN01JAH691001869","T5030B","TMOBILE","",2009,2008-05-02T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
1512,"53' T/A PLATE VAN","2MN01JAH291001870","S7916D","TMOBILE","",2009,2008-05-02T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1515,"53' T/A PLATE VAN","2MN01JAH491001871","T6902J","TMOBILE","",2009,2008-05-02T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
1523,"53' T/A DRY VAN","2MN01JAH2Y1000569","Z4265E","TMOBILE","",2000,,2,"53","N","DEADSTORAGE","Dead Storage (Class 4)",13,999,"","","Net Lease"
1527,"53' T/A DRY VAN","1JJV532W26L951213","J7868F","WABASH","",2006,2005-05-26T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1539,"48' TRIDEM DRY VAN","2M593146351100493","L3397Y","MANAC","",2005,2004-09-30T00:00:00,3,"48","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1547,"53' VAN","2MN01JRH011001553","Y13350","TMOBILE","",2000,,2,"53","N","DEADSTORAGE","Dead Storage (Class 4)",13,999,"","","On Rent"
1552,"53' TRIDEM PLATE VAN","2MN01JAW991000973","AC206Z","TMOBILE","",2009,2008-02-25T00:00:00,3,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1588,"53' T/A PLATE VAN","1JJV532W37L049087","Y5633Y","WABASH","",2007,2006-09-15T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Available"
1590,"53' T/A PLATE VAN","1JJV532W64L897024","B1875F","WABASH","",2004,2004-01-28T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1594,"53' T/A DRY VAN","1DW1A53243B648116","A4433R","STGHTN","",2003,2003-02-10T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1603,"53' T/A DRY VAN","2MN121144W2146204","T43383","MOND","MO3F",1998,1993-01-01T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1612,"53' T/A DRY VAN","1DW1A53243B648102","X4115B","STGHTN","",2003,2003-02-04T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1617,"53' T/A DRY VAN","1UYVS25393P069829","A5790M","UTLTY","",2003,2003-10-31T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1674,"53' T/A DRY VAN","2MN01JAH8Y1000625","Z4259E","TMOBILE","",2000,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Net Lease"
1676,"53' T/A PLATE VAN","1JJV532W28L087444","Y5179W","WABASH","",2008,2007-06-06T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
1695,"53' T/A DRY VAN","1UYVS2536XP833917","Z5400K","UTLTY","",1998,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1711,"53' TRIDEM DRY VAN","2DM424AA95M002403","P8883H","DI-MOND","",2005,2004-07-27T00:00:00,3,"53","N","DEADSTORAGE","Dead Storage (Class 4)",13,999,"","","On Rent"
1712,"53' T/A DRY VAN","2M5921614W7048052","T13678","MANAC","MP31",1998,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Net Lease"
1723,"53' T/A PLATE VAN","2MN01JAH781001538","T7422J","TMOBILE","",2008,2007-04-05T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
1783,"53' T/A HEATER VAN","1UYVS25386G966709","L5532B","UTLTY","",2006,2006-03-24T00:00:00,2,"53","Y","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1816,"53' T/A DRY VAN","2M5921614W7055924","T84203","MANAC","",1998,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Available"
1820,"53' T/A DRY VAN","1DW1A53233B648110","P8726E","STGHTN","",2003,2003-01-29T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
1831,"53' T/A PLATE VAN","2MN01JAH081001557","T6118F","TMOBILE","",2008,2007-03-30T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
1833,"53' T/A PLATE VAN","2MN01JAHX81001534","T7416J","TMOBILE","",2008,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
1835,"53' T/A PLATE VAN","1JJV532W57L085041","T6898J","WABASH","",2007,2007-01-29T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1840,"53' T/A DRY VAN","2MN123145X3009781","B9416A","MOND","",1999,2003-10-27T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1845,"48' T/A VAN","2MN01JRH641006602","E1617D","TMOBILE","",2004,2004-01-23T00:00:00,2,"48","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1850,"48' T/A VAN","2MN01JRH141006605","E1646D","TMOBILE","",2004,2004-02-05T00:00:00,2,"48","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1853,"48' T/A HEATER VAN","1UYVS24823M964626","K7739P","UTLTY","",2003,2002-08-16T00:00:00,2,"48","Y","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1860,"53' T/A DRY VAN","1DW1A3263B648201","P8744E","STGHTN","",2003,2003-01-30T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1864,"53' T/A DRY VAN","1JJV532W76L951207","K7655P","WABASH","",2006,2005-05-30T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1869,"53' T/A DRY VAN","1GRAA0625WB102309","T48473","GRTDNE","",1998,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1875,"53' T/A DRY VAN","1DW1A53233B648124","E1631D","STGHTN","",2003,2003-03-19T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1881,"53' T/A DRY VAN","2DM421A435M002010","Z5544M","DI-MOND","",2005,2004-06-28T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Net Lease"
1887,"53' TRIDEM PLATE VAN","2MN01JAW691000963","J6576A","TMOBILE","",2009,2008-02-21T00:00:00,3,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1890,"53' T/A HEATER VAN","1UYVS25336G966701","S1027H","UTLTY","",2006,2006-02-21T00:00:00,2,"53","Y","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1894,"53' T/A DRY VAN","2MN123145W2251426","T42781","MOND","",1998,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1901,"48' T/A DRY VAN","2MN01JAH6Y1005452","E1593D","TMOBILE","",2000,,2,"48","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1902,"53' T/A DRY VAN","1UYVS25333P093415","J9215V","UTLTY","",2003,2004-04-27T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1908,"53' T/A DRY VAN","2MN01JAH1Y1000658","V78594","TMOBILE","",2000,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1915,"53' T/A DRY VAN","1UYVS25384P423924","T2387A","UTLTY","",2004,2004-05-04T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
1916,"53' T/A 4000DX VAN","1UYVS253X5G514923","P3854K","UTLTY","",2005,2004-09-17T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Available"
1920,"53' T/A PLATE VAN","1JJV532W38L205033","X4988M","WABASH","",2008,2007-11-06T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
