ID_CARRETA,ano,y_custo_anual,custo_nominal,n_os_ano,n_os_preventivas_ano,custo_preventivo_ano,n_sistemas_vmrs,km_rodado_ano,delta_km_medio_os,km_acumulado_fim_ano,provincia_operacao,ano_modelo,ano_entrada,eixos,comprimento,flag_refrigerado,tailgate_flag,unit_subtype,tire_size,suspension_type,new_used_indicator,cod_montadora,vmrs_predominante,idade_carreta,share_prev,custo_medio_os,custo_acum,n_os_acum,custo_ano_anterior,n_os_ano_anterior,intervalo_medio_os_hist,anos_desde_ultima_os,km_acumulado_defasado
83009,2025,592.1797560003187,589.22,4,1,196.40162913272167,4,6276.0,1569.0,217842.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,01,15.0,0.33165880316350427,148.04493900007967,3461.3604068087616,20,682.1540139171789,6.0,90.14874390838207,0.11498973305954825,211566.0
83010,2020,435.0411973158319,361.1,2,1,404.2473645731217,2,7255.0,7255.0,171965.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,PM,10.0,0.9292162835779563,217.52059865791594,0.0,0,,,,,
83010,2021,431.3295023200998,370.11,3,1,231.13555482193237,2,14635.0,4878.333333333333,186600.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,PM,11.0,0.5358677150036476,143.7765007733666,435.0411973158319,2,435.0411973158319,2.0,151.6869212962963,0.405201916495551,171965.0
83010,2022,1575.6833869450581,1443.81,3,1,1415.049482397754,3,24181.0,8060.333333333333,210781.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,PM,12.0,0.8980544531482674,525.2277956483528,866.3706996359317,5,431.3295023200998,3.0,150.1298119212963,0.17522245037645448,186600.0
83010,2023,3677.468353005049,3501.1900000000005,12,0,0.0,5,9797.0,816.4166666666666,220578.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,09,13.0,0.0,306.45569608375405,2442.05408658099,8,1575.6833869450581,3.0,139.85232308201057,0.13963039014373715,210781.0
83010,2024,1869.4811549598626,1822.3600000000001,3,0,0.0,1,6759.0,2253.0,227337.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,01,14.0,0.0,623.1603849866209,6119.522439586039,20,3677.468353005049,12.0,71.8404239766082,0.08213552361396304,220578.0
83010,2025,945.2242974072498,940.5,4,2,757.5462694457083,3,3064.0,766.0,230401.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,PM,15.0,0.8014460393407763,236.30607435181244,7989.003594545901,23,1869.4811549598626,3.0,76.96363636363637,0.1834360027378508,227337.0
83011,2020,265.3498302653336,220.25,3,1,207.99089533260926,3,8380.0,4190.0,163810.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,PM,10.0,0.7838365493757093,88.44994342177786,0.0,0,,,,,
83011,2021,642.4200233955629,551.24,4,1,25.89538661898521,3,5702.0,1425.5,169512.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,01,11.0,0.04030912125390029,160.60500584889073,265.3498302653336,3,265.3498302653336,3.0,98.01039351851851,0.216290212183436,163810.0
83011,2022,454.4982396071082,416.46000000000004,4,0,0.0,3,16793.0,4198.25,186305.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,01,12.0,0.0,113.62455990177705,907.7698536608965,7,642.4200233955629,4.0,87.65928240740742,0.31211498973305957,169512.0
83011,2023,3187.4914560090774,3034.7,2,1,3103.116991099462,2,11999.0,5999.5,198304.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,PM,13.0,0.9735295086829011,1593.7457280045387,1362.2680932680046,11,454.4982396071082,4.0,88.43273726851854,0.33127994524298426,186305.0
83011,2024,762.6940638940764,743.47,6,1,91.90654792294283,3,9245.0,1540.8333333333333,207549.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,01,14.0,0.12050250850740447,127.1156773156794,4549.7595492770815,13,3187.4914560090774,2.0,105.58263020833334,0.28199863107460643,198304.0
83011,2025,898.4002676186226,893.9100000000001,8,1,523.8482302366622,5,9531.0,1191.375,217080.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,PM,15.0,0.5830900202481234,112.30003345232782,5312.4536131711575,19,762.6940638940764,6.0,93.03385609567901,0.16700889801505817,207549.0
83012,2020,740.3651813528057,614.53,5,0,0.0,3,8971.0,2242.75,169139.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,03,10.0,0.0,148.07303627056115,0.0,0,,,,,
83012,2021,495.95142797368794,425.55999999999995,2,0,0.0,2,7690.0,3845.0,176829.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,01,11.0,0.0,247.97571398684397,740.3651813528057,5,740.3651813528057,5.0,87.29578414351852,0.0027378507871321013,169139.0
83012,2022,686.3309751393033,628.89,4,0,0.0,2,8795.0,2198.75,185624.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,01,12.0,0.0,171.58274378482582,1236.3166093264936,7,495.95142797368794,2.0,111.53700617283953,0.12594113620807665,176829.0
83012,2023,779.5788821183305,742.21,4,0,0.0,2,11957.0,2989.25,197581.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,01,13.0,0.0,194.89472052958263,1922.6475844657969,11,686.3309751393033,4.0,103.61299421296296,0.12046543463381246,185624.0
83012,2024,4292.617449042531,4184.42,6,2,660.6417881113512,4,7747.0,1291.1666666666667,205328.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,09,14.0,0.15390185497631695,715.4362415070885,2702.2264665841276,15,779.5788821183305,4.0,100.89371279761905,0.08761122518822724,197581.0
83012,2025,466.61216034049744,464.28,2,2,466.61216034049744,1,5506.0,2753.0,210834.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,PM,15.0,1.0,233.30608017024872,6994.843915626659,21,4292.617449042531,6.0,89.86011284722221,0.038329911019849415,205328.0
83013,2020,499.5684931569727,414.66,1,1,499.5684931569727,1,0.0,,165315.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/80R22.5,SPRING,NEW,STGHTN,PM,10.0,1.0,499.5684931569727,0.0,0,,,,,
83013,2021,458.0057129280463,393.0,3,1,152.6802250654029,2,16567.0,5522.333333333333,181882.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/80R22.5,SPRING,NEW,STGHTN,01,11.0,0.3333587786259542,152.66857097601545,499.5684931569727,1,499.5684931569727,1.0,,0.8186173853524983,165315.0
83013,2022,1359.402204777895,1245.63,4,1,162.95845252397203,3,9747.0,2436.75,191629.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/80R22.5,SPRING,NEW,STGHTN,09,12.0,0.119875083291186,339.8505511944737,957.574206085019,4,458.0057129280463,3.0,204.8235686728395,0.13689253935660506,181882.0
83013,2023,872.5767051370946,830.75,3,1,819.3765725879597,3,8469.0,2823.0,200098.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/80R22.5,SPRING,NEW,STGHTN,PM,13.0,0.9390309960878724,290.85890171236485,2316.976410862914,8,1359.402204777895,4.0,141.00476190476192,0.11498973305954825,191629.0
83013,2024,1422.145857635625,1386.3,6,3,662.8781568408077,3,3029.0,504.8333333333333,203127.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/80R22.5,SPRING,NEW,STGHTN,PM,14.0,0.4661112313352088,237.02430960593747,3189.5531160000082,11,872.5767051370946,3.0,134.80124652777778,0.12594113620807665,200098.0
83013,2025,882.5812028220356,878.17,6,1,365.416376708455,3,7494.0,1249.0,210621.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/80R22.5,SPRING,NEW,STGHTN,01,15.0,0.4140314517690197,147.09686713700594,4611.698973635634,17,1422.145857635625,6.0,107.32052951388889,0.11772758384668036,203127.0
83014,2020,137.13857516051272,113.83,2,1,106.00740778681818,2,8822.0,8822.0,170721.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,PM,10.0,0.772994816832118,68.56928758025636,0.0,0,,,,,
83014,2021,318.8209233733476,273.57,2,1,285.1289509541369,2,7645.0,3822.5,178366.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,PM,11.0,0.8943232079540885,159.4104616866738,137.13857516051272,2,137.13857516051272,2.0,184.93472222222223,0.16153319644079397,170721.0
83014,2022,3030.2938384292975,2776.6800000000003,4,0,0.0,2,14161.0,3540.25,192527.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,04,12.0,0.0,757.5734596073244,455.95949853386037,4,318.8209233733476,2.0,163.3411535493827,0.3258042436687201,178366.0
83014,2023,1032.1560958219923,982.68,6,2,303.16197942066765,3,12539.0,2089.8333333333335,205066.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,01,13.0,0.29371718158505317,172.02601597033205,3486.253336963158,8,3030.2938384292975,4.0,134.4714632936508,0.08761122518822724,192527.0
83014,2024,1782.5397559591995,1737.6100000000001,4,1,332.61368493197625,3,4015.0,1003.75,209081.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,02,14.0,0.1865953810118496,445.6349389897999,4518.40943278515,14,1032.1560958219923,6.0,95.79861200142452,0.2546201232032854,205066.0
83014,2025,575.7275266025977,572.85,4,2,503.92867088034996,3,4380.0,1095.0,213461.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,PM,15.0,0.875290215588723,143.93188165064942,6300.949188744349,18,1782.5397559591995,4.0,99.25426266339869,0.04654346338124572,209081.0
83016,2020,347.12938294824323,288.13,2,1,159.64361411332283,2,12482.0,12482.0,180097.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,01,10.0,0.459896574462916,173.56469147412162,0.0,0,,,,,
83016,2021,436.5272261869168,374.57,4,1,302.2721164431231,3,8547.0,2136.75,188644.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,PM,11.0,0.6924473396160932,109.1318065467292,347.12938294824323,2,347.12938294824323,2.0,213.71545138888888,0.16427104722792607,180097.0
83016,2022,725.1498350125802,664.46,3,0,0.0,2,15418.0,5139.333333333333,204062.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,09,12.0,0.0,241.71661167086006,783.65660913516,6,436.5272261869168,4.0,121.39692824074075,0.08761122518822724,188644.0
83016,2023,1476.905002540259,1406.11,4,0,0.0,4,25695.0,6423.75,229757.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,04,13.0,0.0,369.22625063506473,1508.8064441477402,9,725.1498350125802,3.0,116.36745081018518,0.1998631074606434,204062.0
83016,2024,868.1727027760608,846.2900000000001,5,1,338.83037965697946,2,4841.0,968.2,234598.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,01,14.0,0.3902799276843636,173.63454055521214,2985.7114466879993,13,1476.905002540259,4.0,110.76299575617286,0.10677618069815195,229757.0
83016,2025,684.310230581204,680.8900000000001,2,1,650.3303969870103,2,191.0,95.5,234789.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,PM,15.0,0.9503444021795003,342.155115290602,3853.88414946406,18,868.1727027760608,5.0,99.60889705882354,0.11225188227241616,234598.0
83017,2020,110.2963766664758,91.55000000000001,2,1,98.59809357055575,2,8092.0,8092.0,186853.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,PM,10.0,0.8939377389404697,55.1481883332379,0.0,0,,,,,
83017,2021,154.12533214945068,132.25,2,1,133.98706568788162,2,6092.0,3046.0,192945.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,PM,11.0,0.8693383742911153,77.06266607472534,110.2963766664758,2,110.2963766664758,2.0,212.00915509259258,0.2683093771389459,186853.0
83017,2022,1685.2754563427093,1544.23,5,1,116.27105231652814,5,20759.0,4151.8,213704.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,05,12.0,0.06899231332120216,337.05509126854184,264.4217088159265,4,154.12533214945068,2.0,159.64744598765432,0.5366187542778919,192945.0
83017,2023,975.3217587591357,928.5699999999999,6,0,0.0,2,14099.0,2349.8333333333335,227803.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,01,13.0,0.0,162.55362645985596,1949.6971651586357,9,1685.2754563427093,5.0,128.07638310185186,0.04106776180698152,213704.0
83017,2024,1219.754487619804,1189.01,6,1,566.0064599955851,3,8522.0,1420.3333333333333,236325.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,PM,14.0,0.464033103169864,203.29241460330067,2925.0189239177716,15,975.3217587591357,6.0,99.00368055555556,0.05201916495550993,227803.0
83017,2025,456.6724811258694,454.39,3,0,0.0,1,6208.0,2069.3333333333335,242533.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,01,15.0,0.0,152.2241603752898,4144.773411537575,21,1219.754487619804,6.0,87.63317418981481,0.049281314168377825,236325.0
83020,2020,560.3369173957169,465.1,4,1,107.21217432604783,3,9480.0,3160.0,169595.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,03,10.0,0.19133519673188562,140.08422934892923,0.0,0,,,,,
83020,2021,522.2896699893975,448.15999999999997,2,1,289.5575049213801,2,4694.0,2347.0,174289.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,PM,11.0,0.554400214209211,261.1448349946987,560.3369173957169,4,560.3369173957169,4.0,77.11197145061728,0.10403832991101986,169595.0
83020,2022,1064.4792727521906,975.3900000000001,4,1,706.3024436712394,3,11696.0,2924.0,185985.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,PM,12.0,0.6635192077015347,266.11981818804765,1082.6265873851144,6,522.2896699893975,2.0,86.30156018518518,0.5530458590006845,174289.0
83020,2023,1146.7070623730024,1091.74,5,1,753.3726963907703,3,6965.0,1393.0,192950.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,PM,13.0,0.6569879275285324,229.34141247460047,2147.105860137305,10,1064.4792727521906,4.0,103.89796810699588,0.17522245037645448,185985.0
83020,2024,499.05901812203626,486.48,4,0,0.0,1,6420.0,1605.0,199370.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,01,14.0,0.0,124.76475453050907,3293.8129225103075,15,1146.7070623730024,5.0,89.51154679232805,0.30390143737166325,192950.0
83020,2025,4977.055673720611,4952.18,4,1,368.7530536541138,4,7928.0,1982.0,207298.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,09,15.0,0.07409060252252543,1244.2639184301527,3792.871940632344,19,499.05901812203626,4.0,93.26088863168724,0.13963039014373715,199370.0
83021,2020,231.5922718361184,192.23000000000002,3,0,0.0,2,4675.0,2337.5,163363.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,01,10.0,0.0,77.1974239453728,0.0,0,,,,,
83021,2021,306.31608546057936,262.84000000000003,4,1,87.52221129999052,3,13256.0,3314.0,176619.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,01,11.0,0.285725155988434,76.57902136514484,231.5922718361184,3,231.5922718361184,3.0,124.10429398148148,0.2874743326488706,163363.0
83021,2022,374.4814050299743,343.14,2,0,0.0,1,7251.0,3625.5,183870.0,,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,01,12.0,0.0,187.24070251498716,537.9083572966978,7,306.31608546057936,4.0,115.71074652777777,0.06570841889117043,176619.0
83021,2023,1720.1131109657713,1637.66,6,2,855.5505620251208,4,10319.0,1719.8333333333333,194189.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,PM,13.0,0.49738040863182836,286.6855184942952,912.3897623266721,9,374.4814050299743,2.0,128.7612919560185,0.14510609171800137,183870.0
83021,2024,603.4092140671388,588.2,5,1,216.6918195977588,3,4231.0,846.2,198420.0,Ontario,2011.0,2010.0,2.0,53.0,N,N,DSS,295/75R22.5,SPRING,NEW,STGHTN,01,14.0,0.3591125467528052,120.68184281342776,2632.5028732924434,15,1720.1131109657713,6.0,100.59307457010583,0.10951403148528405,194189.0
